scheme,fold,view,features,model,control,seed,n_train,n_test,chance,noise_band,balanced_accuracy,accuracy,macro_f1,nll,brier,ece,ece_adaptive,classes_present,above_chance,recall_CA1,recall_DG,recall_VIS,recall_CA3,recall_CA2,draws,balanced_accuracy_max_draw
cross_lab_allen_to_ibl,0802ced5_probe00,4class,bandpower_clean,logreg,permuted,0,40700,21500,0.25,0.011344356852717,0.25,0.4372093023255814,0.1521035598705501,1.3003809147498728,0.6988403628183951,0.0061047913283096,0.1158339364931481,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,0802ced5_probe01,4class,bandpower_clean,logreg,model,0,40700,18300,0.3333333333333333,0.0111934974006327,0.3827666062801932,0.3826229508196721,0.3292306949179607,1.4909418022634495,0.8006081877196055,0.1927859633124383,0.1950638912069534,CA1|DG|VIS,0.0494332729468599,0.282,0.0953623188405797,0.7709375,,,,
cross_lab_allen_to_ibl,0802ced5_probe01,4class,bandpower_clean,logreg,permuted,0,40700,18300,0.3333333333333333,0.0111934974006327,0.3333333333333333,0.3497267759562841,0.1727395411605937,1.305113424426482,0.7289375053245867,0.0931432198490768,0.0953220330002669,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,4class,bandpower_clean,logreg,model,0,40700,18000,0.3333333333333333,0.0112016640263992,0.4203331626001117,0.407,0.370791982194128,1.409081500689071,0.7486815046779919,0.1274351863982394,0.1273392363214127,CA1|DG|VIS,0.0869998292667784,0.5719642857142857,0.0961538461538461,0.5928813559322034,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,4class,bandpower_clean,logreg,permuted,0,40700,18000,0.3333333333333333,0.0112016640263992,0.3333333333333333,0.3277777777777778,0.1645746164574616,1.299102223663689,0.7287114467393829,0.1149602245416862,0.1149602245416862,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,3638d102_probe01,4class,bandpower_clean,logreg,model,0,40700,18700,0.3333333333333333,0.0111200680743642,0.3591935483870968,0.3414973262032085,0.2610882390442758,1.8044544415632533,0.9128437643230652,0.3281440451190235,0.3281440451190235,CA1|DG|VIS,0.0258602150537634,0.2532,0.0068,0.8175806451612904,,,,
cross_lab_allen_to_ibl,3638d102_probe01,4class,bandpower_clean,logreg,permuted,0,40700,18700,0.3333333333333333,0.0111200680743642,0.3333333333333333,0.3315508021390374,0.1659973226238286,1.3275802983606886,0.7414064779987833,0.1403116902016832,0.1698686872518445,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,54238fd6_probe00,4class,bandpower_clean,logreg,model,0,40700,17700,0.25,0.0127033818833063,0.3240657845345345,0.4906214689265536,0.2667371229708407,1.5077626485427449,0.7427099184261657,0.2152962668980218,0.2143418442768124,CA1|CA3|DG|VIS,0.0740657845345345,0.3489583333333333,0.0002777777777777,0.947027027027027,0.0,,,
cross_lab_allen_to_ibl,54238fd6_probe00,4class,bandpower_clean,logreg,permuted,0,40700,17700,0.25,0.0127033818833063,0.25,0.4180790960451977,0.147410358565737,1.2963779599145466,0.702942002147443,0.0357419543358322,0.1173818117582295,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,4class,bandpower_clean,logreg,model,0,40700,20100,0.3333333333333333,0.0106331702390497,0.4482937445171739,0.4549253731343283,0.3897515979889769,1.371527742771102,0.7127134333471624,0.1375822672179977,0.1375751419183503,CA1|DG|VIS,0.1149604111838406,0.4355172413793103,0.0678571428571428,0.8415068493150685,,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,4class,bandpower_clean,logreg,permuted,0,40700,20100,0.3333333333333333,0.0106331702390497,0.3333333333333333,0.36318407960199,0.1776155717761557,1.2797903575585388,0.7162097295247397,0.0819372478088752,0.1105335735857184,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,d2832a38_probe00,4class,bandpower_clean,logreg,model,0,40700,18300,0.25,0.0146393981472036,0.2997517607118758,0.3890163934426229,0.2646543455696922,1.4332744370558967,0.7706062729505261,0.1608871385795655,0.1598736174547774,CA1|CA3|DG|VIS,0.0497517607118758,0.4034615384615385,0.1007017543859649,0.69484375,0.0,,,
cross_lab_allen_to_ibl,d2832a38_probe00,4class,bandpower_clean,logreg,permuted,0,40700,18300,0.25,0.0146393981472036,0.25,0.3497267759562841,0.1295546558704453,1.330831263049975,0.7324572284773119,0.0934903182823086,0.1478065496419259,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,0802ced5_probe00,5class,bandpower_clean,logreg,model,0,41100,21500,0.25,0.011344356852717,0.316694262878232,0.477906976744186,0.2765282856281862,1.328534066018748,0.6907394331838214,0.0763695865461302,0.0782413977808653,CA1|CA3|DG|VIS,0.066694262878232,0.4175862068965517,0.0212121212121212,0.8279787234042553,0.0,,,
cross_lab_allen_to_ibl,0802ced5_probe00,5class,bandpower_clean,logreg,permuted,0,41100,21500,0.25,0.011344356852717,0.25,0.4372093023255814,0.1521035598705501,1.3136837175105334,0.6987498942787298,0.0022022464973727,0.0982102257225732,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,0802ced5_probe01,5class,bandpower_clean,logreg,model,0,41100,18300,0.3333333333333333,0.0111934974006327,0.3829298913043478,0.3827868852459016,0.3294778279041296,1.4987741211346823,0.8000021947931906,0.1915611954421155,0.1933330024797037,CA1|DG|VIS,0.0495965579710144,0.2822,0.0956521739130434,0.7709375,,,,
cross_lab_allen_to_ibl,0802ced5_probe01,5class,bandpower_clean,logreg,permuted,0,41100,18300,0.3333333333333333,0.0111934974006327,0.3333333333333333,0.3497267759562841,0.1727395411605937,1.3113842362053942,0.7276708336204994,0.0891012300341448,0.0998475290376702,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,5class,bandpower_clean,logreg,model,0,41100,18000,0.3333333333333333,0.0112016640263992,0.4199467622772707,0.4066111111111111,0.3704642165606093,1.4234334089568808,0.7481322543084,0.1209051996381813,0.1229045621154834,CA1|DG|VIS,0.0866134289439374,0.5725,0.0961538461538461,0.5911864406779661,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,5class,bandpower_clean,logreg,permuted,0,41100,18000,0.3333333333333333,0.0112016640263992,0.3333333333333333,0.3277777777777778,0.1645746164574616,1.306843503104248,0.7272081669651376,0.1100483864063041,0.1144125271332681,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,3638d102_probe01,5class,bandpower_clean,logreg,model,0,41100,18700,0.3333333333333333,0.0111200680743642,0.358763440860215,0.3410695187165775,0.2608077340692376,1.8152265896886208,0.9107660637223648,0.3233353004752223,0.3233353004752223,CA1|DG|VIS,0.0254301075268816,0.2532,0.0068,0.8162903225806452,,,,
cross_lab_allen_to_ibl,3638d102_probe01,5class,bandpower_clean,logreg,permuted,0,41100,18700,0.3333333333333333,0.0111200680743642,0.3333333333333333,0.3315508021390374,0.1659973226238286,1.3452089734769062,0.7434178135040767,0.1120057301314653,0.1559734558299998,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,54238fd6_probe00,5class,bandpower_clean,logreg,model,0,41100,17700,0.25,0.0127033818833063,0.3239123498498498,0.4903954802259887,0.2665699737044372,1.5154200343859805,0.7417204629937195,0.2118279810811958,0.2106032901200902,CA1|CA3|DG|VIS,0.0739123498498498,0.34875,0.0002777777777777,0.9466216216216216,0.0,,,
cross_lab_allen_to_ibl,54238fd6_probe00,5class,bandpower_clean,logreg,permuted,0,41100,17700,0.25,0.0127033818833063,0.25,0.4180790960451977,0.147410358565737,1.30888935566592,0.7037820126916796,0.0277999584831785,0.1838645373636572,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,5class,bandpower_clean,logreg,model,0,41100,20100,0.3333333333333333,0.0106331702390497,0.4486086330611602,0.4551741293532338,0.3901659741618662,1.3795160008177916,0.7121178503109625,0.1336712884294417,0.1335654500950056,CA1|DG|VIS,0.1152752997278269,0.4367241379310345,0.0681428571428571,0.8409589041095891,,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,5class,bandpower_clean,logreg,permuted,0,41100,20100,0.3333333333333333,0.0106331702390497,0.3333333333333333,0.36318407960199,0.1776220543328832,1.287122213485868,0.7149640142735761,0.0766842343143718,0.1294039568037947,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,d2832a38_probe00,5class,bandpower_clean,logreg,model,0,41100,18300,0.25,0.0146393981472036,0.2994019905533063,0.3884699453551912,0.2644211300075157,1.4455495222684351,0.7705294293383042,0.1556944978933291,0.1558647878595288,CA1|CA3|DG|VIS,0.0494019905533063,0.4042307692307692,0.1008771929824561,0.6925,0.0,,,
cross_lab_allen_to_ibl,d2832a38_probe00,5class,bandpower_clean,logreg,permuted,0,41100,18300,0.25,0.0146393981472036,0.25,0.3497267759562841,0.1295546558704453,1.3385917044928273,0.7315539435385189,0.0892567546608974,0.1331290850393974,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,0802ced5_probe00,4class,w2v2_frozen,constant,model,0,40700,21500,0.25,0.011344356852717,0.25,0.4372093023255814,0.1521035598705501,1.2998312457022612,0.699465035834386,0.0050511399348608,0.0050511399348608,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,0802ced5_probe00,4class,w2v2_frozen,constant,permuted,0,40700,21500,0.25,0.011344356852717,0.25,0.4372093023255814,0.1521035598705501,1.2998312457022612,0.699465035834386,0.0050511399348608,0.0050511399348608,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,0802ced5_probe01,4class,w2v2_frozen,constant,model,0,40700,18300,0.3333333333333333,0.0111934974006327,0.3333333333333333,0.3497267759562841,0.1727395411605937,1.302465605363888,0.7291184233223142,0.0925336663041582,0.0925336663041582,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,0802ced5_probe01,4class,w2v2_frozen,constant,permuted,0,40700,18300,0.3333333333333333,0.0111934974006327,0.3333333333333333,0.3497267759562841,0.1727395411605937,1.302465605363888,0.7291184233223142,0.0925336663041582,0.0925336663041582,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,4class,w2v2_frozen,constant,model,0,40700,18000,0.3333333333333333,0.0112016640263992,0.3333333333333333,0.3277777777777778,0.1645746164574616,1.2972293138020938,0.7288132000662714,0.1144826644826645,0.1144826644826645,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,4class,w2v2_frozen,constant,permuted,0,40700,18000,0.3333333333333333,0.0112016640263992,0.3333333333333333,0.3277777777777778,0.1645746164574616,1.2972293138020938,0.7288132000662714,0.1144826644826645,0.1144826644826645,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,3638d102_probe01,4class,w2v2_frozen,constant,model,0,40700,18700,0.3333333333333333,0.0111200680743642,0.3333333333333333,0.3315508021390374,0.1659973226238286,1.3262543631811323,0.7416681551672157,0.1107096401214049,0.1107096401214049,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,3638d102_probe01,4class,w2v2_frozen,constant,permuted,0,40700,18700,0.3333333333333333,0.0111200680743642,0.3333333333333333,0.3315508021390374,0.1659973226238286,1.3262543631811323,0.7416681551672157,0.1107096401214049,0.1107096401214049,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,54238fd6_probe00,4class,w2v2_frozen,constant,model,0,40700,17700,0.25,0.0127033818833063,0.25,0.4180790960451977,0.147410358565737,1.2988483222815337,0.7054823191082716,0.0241813462152446,0.0241813462152446,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,54238fd6_probe00,4class,w2v2_frozen,constant,permuted,0,40700,17700,0.25,0.0127033818833063,0.25,0.4180790960451977,0.147410358565737,1.2988483222815337,0.7054823191082716,0.0241813462152446,0.0241813462152446,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,4class,w2v2_frozen,constant,model,0,40700,20100,0.3333333333333333,0.0106331702390497,0.3333333333333333,0.36318407960199,0.1776155717761557,1.2765357298299016,0.7160408619207989,0.0790763626584523,0.0790763626584523,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,4class,w2v2_frozen,constant,permuted,0,40700,20100,0.3333333333333333,0.0106331702390497,0.3333333333333333,0.36318407960199,0.1776155717761557,1.2765357298299016,0.7160408619207989,0.0790763626584523,0.0790763626584523,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,d2832a38_probe00,4class,w2v2_frozen,constant,model,0,40700,18300,0.25,0.0146393981472036,0.25,0.3497267759562841,0.1295546558704453,1.3286674259141806,0.7331462962026462,0.0925336663041582,0.0925336663041582,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,d2832a38_probe00,4class,w2v2_frozen,constant,permuted,0,40700,18300,0.25,0.0146393981472036,0.25,0.3497267759562841,0.1295546558704453,1.3286674259141806,0.7331462962026462,0.0925336663041582,0.0925336663041582,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,0802ced5_probe00,5class,w2v2_frozen,constant,model,0,41100,21500,0.25,0.011344356852717,0.25,0.4372093023255814,0.1521035598705501,1.3096112747559012,0.6992988465916983,0.0007469020539805,0.0007469020539805,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,0802ced5_probe00,5class,w2v2_frozen,constant,permuted,0,41100,21500,0.25,0.011344356852717,0.25,0.4372093023255814,0.1521035598705501,1.3096112747559012,0.6992988465916983,0.0007469020539805,0.0007469020539805,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,0802ced5_probe01,5class,w2v2_frozen,constant,model,0,41100,18300,0.3333333333333333,0.0111934974006327,0.3333333333333333,0.3497267759562841,0.1727395411605937,1.3122456344175282,0.7286636366344884,0.0882294284232778,0.0882294284232778,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,0802ced5_probe01,5class,w2v2_frozen,constant,permuted,0,41100,18300,0.3333333333333333,0.0111934974006327,0.3333333333333333,0.3497267759562841,0.1727395411605937,1.3122456344175282,0.7286636366344884,0.0882294284232778,0.0882294284232778,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,5class,w2v2_frozen,constant,model,0,41100,18000,0.3333333333333333,0.0112016640263992,0.3333333333333333,0.3277777777777778,0.1645746164574616,1.307009342855734,0.7283613839210834,0.1101784266017842,0.1101784266017842,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,5class,w2v2_frozen,constant,permuted,0,41100,18000,0.3333333333333333,0.0112016640263992,0.3333333333333333,0.3277777777777778,0.1645746164574616,1.307009342855734,0.7283613839210834,0.1101784266017842,0.1101784266017842,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,3638d102_probe01,5class,w2v2_frozen,constant,model,0,41100,18700,0.3333333333333333,0.0111200680743642,0.3333333333333333,0.3315508021390374,0.1659973226238286,1.3360343922347724,0.7410912299699505,0.1064054022405245,0.1064054022405245,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,3638d102_probe01,5class,w2v2_frozen,constant,permuted,0,41100,18700,0.3333333333333333,0.0111200680743642,0.3333333333333333,0.3315508021390374,0.1659973226238286,1.3360343922347724,0.7410912299699505,0.1064054022405245,0.1064054022405245,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,54238fd6_probe00,5class,w2v2_frozen,constant,model,0,41100,17700,0.25,0.0127033818833063,0.25,0.4180790960451977,0.147410358565737,1.3086283513351735,0.7052575674979549,0.0198771083343642,0.0198771083343642,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,54238fd6_probe00,5class,w2v2_frozen,constant,permuted,0,41100,17700,0.25,0.0127033818833063,0.25,0.4180790960451977,0.147410358565737,1.3086283513351735,0.7052575674979549,0.0198771083343642,0.0198771083343642,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,5class,w2v2_frozen,constant,model,0,41100,20100,0.3333333333333333,0.0106331702390497,0.3333333333333333,0.36318407960199,0.1776155717761557,1.286315758883542,0.7157133507697274,0.0747721247775719,0.0747721247775719,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,5class,w2v2_frozen,constant,permuted,0,41100,20100,0.3333333333333333,0.0106331702390497,0.3333333333333333,0.36318407960199,0.1776155717761557,1.286315758883542,0.7157133507697274,0.0747721247775719,0.0747721247775719,CA1|DG|VIS,0.0,0.0,0.0,1.0,,,,
cross_lab_allen_to_ibl,d2832a38_probe00,5class,w2v2_frozen,constant,model,0,41100,18300,0.25,0.0146393981472036,0.25,0.3497267759562841,0.1295546558704453,1.3384474549678207,0.7326523088055227,0.0882294284232778,0.0882294284232778,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,d2832a38_probe00,5class,w2v2_frozen,constant,permuted,0,41100,18300,0.25,0.0146393981472036,0.25,0.3497267759562841,0.1295546558704453,1.3384474549678207,0.7326523088055227,0.0882294284232778,0.0882294284232778,CA1|CA3|DG|VIS,0.0,0.0,0.0,1.0,0.0,,,
cross_lab_allen_to_ibl,0802ced5_probe00,4class,w2v2_frozen,logreg,model,0,40700,21500,0.25,0.011344356852717,0.2631075668645368,0.2016279069767441,0.1679213244245303,7.901483774387839,1.4998493515051288,0.7351722538506166,0.7351722538506167,CA1|CA3|DG|VIS,0.0131075668645367,0.3343103448275862,0.7078787878787879,0.0045744680851063,0.0056666666666666,,,
cross_lab_allen_to_ibl,0802ced5_probe00,4class,w2v2_frozen,logreg,permuted,0,40700,21500,0.25,0.011344356852717,0.1292083916939016,0.1596744186046511,0.1232080197006098,1.553261155975699,0.8587549888270245,0.3235954510296199,0.32359545102962,CA1|CA3|DG|VIS,-0.1207916083060983,0.1932758620689655,0.1181818181818181,0.2040425531914893,0.0013333333333333,,,
cross_lab_allen_to_ibl,0802ced5_probe01,4class,w2v2_frozen,logreg,model,0,40700,18300,0.3333333333333333,0.0111934974006327,0.3010670893719807,0.3270491803278688,0.2326300101036624,6.735925966786474,1.2239285500296584,0.5926927076623855,0.5926927076623855,CA1|DG|VIS,-0.0322662439613525,0.1298,0.7724637681159421,0.0009375,,,,
cross_lab_allen_to_ibl,0802ced5_probe01,4class,w2v2_frozen,logreg,permuted,0,40700,18300,0.3333333333333333,0.0111934974006327,0.2915980374396135,0.2945901639344262,0.2761792831927686,1.328270425931229,0.764089717725895,0.1699090030936574,0.1715774958912498,CA1|DG|VIS,-0.0417352958937198,0.2088,0.1692753623188405,0.49671875,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,4class,w2v2_frozen,logreg,model,0,40700,18000,0.3333333333333333,0.0112016640263992,0.3707596697088222,0.3881111111111111,0.2918166535041533,6.523420988476182,1.1615185483883477,0.5709876473807458,0.5709729908349057,CA1|DG|VIS,0.0374263363754889,0.27,0.8409230769230769,0.0013559322033898,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,4class,w2v2_frozen,logreg,permuted,0,40700,18000,0.3333333333333333,0.0112016640263992,0.3058879834854411,0.3047222222222222,0.2888609318223343,1.3069781674939016,0.756226477909248,0.1681088924296853,0.1691130724736853,CA1|DG|VIS,-0.0274453498478922,0.18375,0.2098461538461538,0.5240677966101694,,,,
cross_lab_allen_to_ibl,3638d102_probe01,4class,w2v2_frozen,logreg,model,0,40700,18700,0.3333333333333333,0.0111200680743642,0.3008430107526881,0.3458288770053476,0.2196976541376303,6.3174669466970785,1.2193413094008685,0.5977578979624958,0.5977578979624958,CA1|DG|VIS,-0.0324903225806451,0.1202,0.7812,0.0011290322580645,,,,
cross_lab_allen_to_ibl,3638d102_probe01,4class,w2v2_frozen,logreg,permuted,0,40700,18700,0.3333333333333333,0.0111200680743642,0.3017562724014337,0.2928342245989305,0.2894837276818465,1.3413527514111678,0.7672063637690798,0.186521478072684,0.1863373528246182,CA1|DG|VIS,-0.0315770609318996,0.3086,0.1797333333333333,0.4169354838709677,,,,
cross_lab_allen_to_ibl,54238fd6_probe00,4class,w2v2_frozen,logreg,model,0,40700,17700,0.25,0.0127033818833063,0.2332837936620831,0.199322033898305,0.127479100063012,7.868291142423291,1.494157140311551,0.7333003033481215,0.7333003033481215,CA1|CA3|DG|VIS,-0.0167162063379168,0.1379166666666666,0.7936111111111112,0.001081081081081,0.0005263157894736,,,
cross_lab_allen_to_ibl,54238fd6_probe00,4class,w2v2_frozen,logreg,permuted,0,40700,17700,0.25,0.0127033818833063,0.2238495238659712,0.2992655367231638,0.2101329307111345,1.4546063005852985,0.7765491319591691,0.1638622043848831,0.1638622043848831,CA1|CA3|DG|VIS,-0.0261504761340287,0.32125,0.1261111111111111,0.4454054054054054,0.0026315789473684,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,4class,w2v2_frozen,logreg,model,0,40700,20100,0.3333333333333333,0.0106331702390497,0.389644645387678,0.3888059701492537,0.3055130041888107,6.747479304275137,1.160875210094462,0.5694020440408857,0.5694020440408857,CA1|DG|VIS,0.0563113120543447,0.3070689655172414,0.8587142857142858,0.0031506849315068,,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,4class,w2v2_frozen,logreg,permuted,0,40700,20100,0.3333333333333333,0.0106331702390497,0.298439570821243,0.3061194029850746,0.2847319017566321,1.412759520436517,0.7711184363807783,0.1859954187960531,0.1853428243117025,CA1|DG|VIS,-0.0348937625120903,0.223103448275862,0.1605714285714285,0.5116438356164383,,,,
cross_lab_allen_to_ibl,d2832a38_probe00,4class,w2v2_frozen,logreg,model,0,40700,18300,0.25,0.0146393981472036,0.2702810813090419,0.3305464480874317,0.1935807793234331,6.98740527139535,1.2601845859723253,0.6184892437867747,0.6184892437867747,CA1|CA3|DG|VIS,0.0202810813090418,0.2276923076923077,0.8528070175438597,0.000625,0.0,,,
cross_lab_allen_to_ibl,d2832a38_probe00,4class,w2v2_frozen,logreg,permuted,0,40700,18300,0.25,0.0146393981472036,0.2177752509278002,0.2819672131147541,0.2097674517765537,1.399766592834775,0.7792801146176679,0.1940277234599561,0.1951579146469318,CA1|CA3|DG|VIS,-0.0322247490721997,0.2248076923076923,0.1998245614035087,0.44546875,0.001,,,
cross_lab_allen_to_ibl,0802ced5_probe00,5class,w2v2_frozen,logreg,model,0,41100,21500,0.25,0.011344356852717,0.2632677249383045,0.2017674418604651,0.1682606977031718,7.90565675508216,1.499612537241085,0.7348802834653514,0.7348802834653513,CA1|CA3|DG|VIS,0.0132677249383045,0.3320689655172413,0.7096969696969697,0.0056382978723404,0.0056666666666666,,,
cross_lab_allen_to_ibl,0802ced5_probe00,5class,w2v2_frozen,logreg,permuted,0,41100,21500,0.25,0.011344356852717,0.3384547566642211,0.5251162790697674,0.2842604265492051,1.3825374327534723,0.6634775277424642,0.0495591671929804,0.0506835954629794,CA1|CA3|DG|VIS,0.088454756664221,0.3863793103448276,0.0066666666666666,0.9601063829787234,0.0006666666666666,,,
cross_lab_allen_to_ibl,0802ced5_probe01,5class,w2v2_frozen,logreg,model,0,41100,18300,0.3333333333333333,0.0111934974006327,0.3007151268115942,0.3267213114754098,0.2335208941884869,6.787557351479474,1.2237491763511688,0.5925700722949068,0.5925700722949068,CA1|DG|VIS,-0.032618206521739,0.129,0.7717391304347826,0.00140625,,,,
cross_lab_allen_to_ibl,0802ced5_probe01,5class,w2v2_frozen,logreg,permuted,0,41100,18300,0.3333333333333333,0.0111934974006327,0.4473309480676328,0.4401092896174863,0.3394578129118779,1.3973717178664042,0.7281612782374283,0.1134431358232045,0.1134431358232044,CA1|DG|VIS,0.1139976147342995,0.3844,0.0068115942028985,0.95078125,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,5class,w2v2_frozen,logreg,model,0,41100,18000,0.3333333333333333,0.0112016640263992,0.3719901595579561,0.3892777777777778,0.2936113116607043,6.458298019051916,1.1587711147693769,0.5687986508129173,0.5687986508129171,CA1|DG|VIS,0.0386568262246228,0.2732142857142857,0.8412307692307692,0.0015254237288135,,,,
cross_lab_allen_to_ibl,0a018f12_probe00,5class,w2v2_frozen,logreg,permuted,0,41100,18000,0.3333333333333333,0.0112016640263992,0.4795887967964239,0.4625,0.3834315422346537,1.3484051131173247,0.7041313696580467,0.0778903452501467,0.0778670249328983,CA1|DG|VIS,0.1462554634630906,0.5758928571428571,0.015076923076923,0.8477966101694915,,,,
cross_lab_allen_to_ibl,3638d102_probe01,5class,w2v2_frozen,logreg,model,0,41100,18700,0.3333333333333333,0.0111200680743642,0.3004301075268817,0.3454010695187166,0.2195312517553269,6.257699111679368,1.2176562236518538,0.5972484257483686,0.5972484257483686,CA1|DG|VIS,-0.0329032258064515,0.1196,0.7804,0.0012903225806451,,,,
cross_lab_allen_to_ibl,3638d102_probe01,5class,w2v2_frozen,logreg,permuted,0,41100,18700,0.3333333333333333,0.0111200680743642,0.4172086021505376,0.390427807486631,0.3109127832289604,1.5475982900430234,0.7816314908342394,0.1707679234600344,0.1707679234600344,CA1|DG|VIS,0.0838752688172043,0.3882,0.0052,0.858225806451613,,,,
cross_lab_allen_to_ibl,54238fd6_probe00,5class,w2v2_frozen,logreg,model,0,41100,17700,0.25,0.0127033818833063,0.231958718587008,0.1983050847457627,0.1273007387619782,7.900697064160824,1.4934771235584416,0.7330432860084218,0.7330432860084221,CA1|CA3|DG|VIS,-0.0180412814129919,0.13625,0.7891666666666667,0.0018918918918918,0.0005263157894736,,,
cross_lab_allen_to_ibl,54238fd6_probe00,5class,w2v2_frozen,logreg,permuted,0,41100,17700,0.25,0.0127033818833063,0.3042018334123597,0.4694915254237288,0.2429656955518829,1.4180478093076352,0.7106960623702316,0.1099634925330935,0.1099634925330935,CA1|CA3|DG|VIS,0.0542018334123597,0.2475,0.0080555555555555,0.9575675675675676,0.0036842105263157,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,5class,w2v2_frozen,logreg,model,0,41100,20100,0.3333333333333333,0.0106331702390497,0.389511325550532,0.3886069651741293,0.3057671579514527,6.71210587577931,1.1604556760942402,0.5691194204137975,0.5691194204137975,CA1|DG|VIS,0.0561779922171986,0.308103448275862,0.8571428571428571,0.0032876712328767,,,,
cross_lab_allen_to_ibl,5dcee0eb_probe00,5class,w2v2_frozen,logreg,permuted,0,41100,20100,0.3333333333333333,0.0106331702390497,0.4334038509121173,0.4403482587064676,0.3466056208355452,1.4435836854089124,0.7342914244758082,0.1143084157580321,0.1143084157580321,CA1|DG|VIS,0.100070517578784,0.4251724137931034,0.0092857142857142,0.8657534246575342,,,,
